ensembl	log2FC
ENSG00000148841.17	0.785884863563433
ENSG00000151929.10	0.710219124452575
ENSG00000273599.1	0.610409643170051
ENSG00000148773.14	0.664789249473376
ENSG00000053918.20	0.774998223328207
ENSG00000026508.21	0.749793120378163
ENSG00000110104.13	0.861118171215769
ENSG00000011347.10	0.696552038493175
ENSG00000149503.14	0.697731146759812
ENSG00000089597.18	0.733842853145425
ENSG00000175592.9	0.899532014054056
ENSG00000149260.18	0.672427628399901
ENSG00000149212.12	0.686991579379548
ENSG00000149428.21	0.639293631490309
ENSG00000110400.11	0.931065916205838
ENSG00000110013.13	0.847601230701177
ENSG00000134954.14	0.755720065662633
ENSG00000084234.18	0.617297328993268
ENSG00000010292.13	0.711213830483248
ENSG00000181418.8	1.2222916011734
ENSG00000167553.17	0.681627424558663
ENSG00000185432.12	0.961175739980387
ENSG00000179520.11	1.67734153784538
ENSG00000171310.11	1.18004131580732
ENSG00000136026.14	0.61238512644717
ENSG00000110876.11	0.8401679162865
ENSG00000111275.13	0.610156049777111
ENSG00000135119.15	0.744041966491081
ENSG00000139514.13	0.705278142167864
ENSG00000153531.15	0.634785197190936
ENSG00000198824.8	0.737914426050778
ENSG00000100889.12	0.70895453788511
ENSG00000100600.15	0.913378453420201
ENSG00000128965.13	0.755359718770875
ENSG00000184716.14	1.21224714751745
ENSG00000067141.17	0.912804341285276
ENSG00000138623.10	0.641909901453991
ENSG00000179151.13	0.654680622307428
ENSG00000167173.19	0.713649703277333
ENSG00000103888.17	0.6021981585629
ENSG00000140443.15	0.682251222287914
ENSG00000167972.14	0.846674882655457
ENSG00000005339.15	0.653103790815981
ENSG00000103512.16	0.682597936860767
ENSG00000103226.19	0.788742944284938
ENSG00000166851.15	0.803612189114644
ENSG00000184110.15	0.640017685106094
ENSG00000174938.15	0.962894933572318
ENSG00000261359.3	0.965025163113951
ENSG00000062038.15	0.61596104343363
ENSG00000141101.13	0.673987629781877
ENSG00000103089.9	1.20282023906247
ENSG00000126368.6	0.753272852434412
ENSG00000279806.1	1.13442245657345
ENSG00000131746.13	0.750103513106599
ENSG00000173801.17	0.665529123358853
ENSG00000108828.16	0.621135727516611
ENSG00000030582.19	0.912687208460251
ENSG00000186834.4	0.878923421437809
ENSG00000189120.5	0.842681310536639
ENSG00000121064.13	0.6411735580504
ENSG00000068489.13	0.747501676906247
ENSG00000132471.12	0.719844739114658
ENSG00000184640.20	0.602053723543983
ENSG00000108679.13	0.839666457862897
ENSG00000167291.16	0.756636014577047
ENSG00000171298.15	0.612892465963428
ENSG00000141574.8	0.671213382789744
ENSG00000172081.14	0.729407578051518
ENSG00000127666.11	0.869814015297854
ENSG00000171105.14	0.616788590686382
ENSG00000167772.12	0.654252597376235
ENSG00000130164.16	0.670950333654769
ENSG00000130175.10	0.763448939611653
ENSG00000105612.10	0.618204914132777
ENSG00000123146.20	0.898441953130537
ENSG00000099797.15	0.665246779817939
ENSG00000085872.15	0.741535824936321
ENSG00000130479.11	0.669064514421255
ENSG00000105699.17	0.887866564732097
ENSG00000167600.14	0.777724761008005
ENSG00000105329.11	0.895225378669636
ENSG00000105388.17	1.2824128713984
ENSG00000105767.3	0.661908128685219
ENSG00000186567.14	0.895781780905868
ENSG00000130202.10	0.690368885844084
ENSG00000104853.16	0.670863622377621
ENSG00000105281.13	0.645761419605776
ENSG00000130749.10	0.682526985234906
ENSG00000104805.17	0.926149542698127
ENSG00000179820.17	0.669244141600529
ENSG00000088038.20	0.863572488727204
ENSG00000167608.12	0.615314467645316
ENSG00000125505.17	0.636501984632098
ENSG00000088325.16	0.616689774546354
ENSG00000149596.7	1.88523252710321
ENSG00000142192.22	0.782269004680944
ENSG00000156304.15	0.66355671925831
ENSG00000182240.16	0.651975332793366
ENSG00000160191.18	0.612137003251849
ENSG00000183762.13	0.65524221234226
ENSG00000099995.19	0.661576065763597
ENSG00000183963.19	0.751400400726156
ENSG00000100234.12	0.796220036999261
ENSG00000278948.1	0.70575436974788
ENSG00000100242.16	0.662808411785967
ENSG00000221890.7	1.13434977873343
ENSG00000179750.16	0.899626307100141
ENSG00000128394.17	0.744654892253413
ENSG00000075218.19	0.756817986179291
ENSG00000101955.15	0.846498080293352
ENSG00000179222.18	0.690588407750567
ENSG00000147100.11	0.748524310598516
ENSG00000196440.12	0.666836950192523
ENSG00000126016.17	0.628708363672682
ENSG00000129675.16	1.94358544751537
ENSG00000147383.11	0.668063629491508
ENSG00000147394.20	0.709373509820768
