chr19	4067316	4067317	ENSG00000296810	0	+	chr19	4252500	4257500	185184
chr19	4067316	4067317	ENSG00000296810	0	+	chr19	4252500	4257500	185184
chr19	4430933	4430934	ENSG00000267255	0	-	chr19	4502500	4507500	71567
chr19	4430933	4430934	ENSG00000267255	0	-	chr19	4502500	4507500	71567
chr19	4430933	4430934	ENSG00000267255	0	-	chr19	4502500	4507500	71567
chr19	4430933	4430934	ENSG00000267255	0	-	chr19	4502500	4507500	71567
chr19	5340811	5340812	ENSG00000105426	0	-	chr19	5352500	5357500	11689
chr19	5340811	5340812	ENSG00000105426	0	-	chr19	5352500	5357500	11689
chr19	5340811	5340812	ENSG00000105426	0	-	chr19	5352500	5357500	11689
chr19	5340811	5340812	ENSG00000105426	0	-	chr19	5352500	5357500	11689
chr19	5340811	5340812	ENSG00000105426	0	-	chr19	5352500	5357500	11689
chr19	15125785	15125786	ENSG00000105135	0	-	chr19	15145000	15155000	19215
chr19	22914339	22914340	ENSG00000268296	0	-	chr19	22932500	22937500	18161
chr19	41860148	41860149	ENSG00000306611	0	-	chr19	41872500	41877500	12352
chr19	41860148	41860149	ENSG00000306611	0	-	chr19	41872500	41877500	12352
chr19	41860148	41860149	ENSG00000306611	0	-	chr19	41872500	41877500	12352
chr19	46027647	46027648	ENSG00000268401	0	+	chr19	46020000	46035000	0
chr19	46027647	46027648	ENSG00000268401	0	+	chr19	46020000	46035000	0
chr19	46027647	46027648	ENSG00000268401	0	+	chr19	46020000	46035000	0
chr19	46027647	46027648	ENSG00000268401	0	+	chr19	46020000	46035000	0
chr19	46027647	46027648	ENSG00000268401	0	+	chr19	46020000	46035000	0
chr2	38960383	38960384	ENSG00000269210	0	-	chr2	38950000	38955000	5384
chr2	38960383	38960384	ENSG00000269210	0	-	chr2	38950000	38955000	5384
chr2	38960383	38960384	ENSG00000269210	0	-	chr2	38950000	38955000	5384
chr2	47570984	47570985	ENSG00000184261	0	-	chr2	47652500	47657500	81516
chr2	47570984	47570985	ENSG00000184261	0	-	chr2	47652500	47657500	81516
chr2	47570984	47570985	ENSG00000184261	0	-	chr2	47652500	47657500	81516
chr2	74715913	74715914	ENSG00000297014	0	-	chr2	74710000	74717500	0
chr2	74715913	74715914	ENSG00000297014	0	-	chr2	74710000	74717500	0
chr2	169727871	169727872	ENSG00000206961	0	+	chr2	169762500	169767500	34629
chr20	38673721	38673722	ENSG00000301682	0	+	chr20	38642500	38657500	16222
chr20	38673721	38673722	ENSG00000301682	0	+	chr20	38642500	38657500	16222
chr21	37073225	37073226	ENSG00000182670	0	+	chr21	37072500	37077500	0
chr21	37073225	37073226	ENSG00000182670	0	+	chr21	37072500	37077500	0
chr21	37073225	37073226	ENSG00000182670	0	+	chr21	37072500	37077500	0
chr21	44592504	44592505	ENSG00000188155	0	-	chr21	44612500	44617500	19996
chr22	22369613	22369614	ENSG00000211649	0	+	chr22	22350000	22355000	14614
chr22	22369613	22369614	ENSG00000211649	0	+	chr22	22350000	22355000	14614
chr22	22369613	22369614	ENSG00000211649	0	+	chr22	22350000	22355000	14614
chr22	22369613	22369614	ENSG00000211649	0	+	chr22	22350000	22355000	14614
chr22	31292498	31292499	ENSG00000228839	0	+	chr22	31270000	31280000	12499
chr22	31292498	31292499	ENSG00000228839	0	+	chr22	31270000	31280000	12499
chr22	31292498	31292499	ENSG00000228839	0	+	chr22	31270000	31280000	12499
chr22	44625430	44625431	ENSG00000234300	0	-	chr22	44625000	44637500	0
chr22	44625430	44625431	ENSG00000234300	0	-	chr22	44625000	44637500	0
chr22	44625430	44625431	ENSG00000234300	0	-	chr22	44625000	44637500	0
chr3	14810852	14810853	ENSG00000154783	0	+	chr3	14785000	14795000	15853
chr3	72177859	72177860	ENSG00000305671	0	-	chr3	71955000	71960000	217860
chr3	72177859	72177860	ENSG00000305671	0	-	chr3	71955000	71960000	217860
chr3	72177859	72177860	ENSG00000305671	0	-	chr3	71955000	71960000	217860
chr3	101574179	101574180	ENSG00000081154	0	+	chr3	101572500	101585000	0
chr3	101574179	101574180	ENSG00000081154	0	+	chr3	101572500	101585000	0
chr3	101574179	101574180	ENSG00000081154	0	+	chr3	101572500	101585000	0
chr3	101574179	101574180	ENSG00000081154	0	+	chr3	101572500	101585000	0
chr3	122383230	122383231	ENSG00000160124	0	-	chr3	122382500	122387500	0
chr3	122383230	122383231	ENSG00000160124	0	-	chr3	122382500	122387500	0
chr3	122383230	122383231	ENSG00000160124	0	-	chr3	122382500	122387500	0
chr3	122383230	122383231	ENSG00000160124	0	-	chr3	122382500	122387500	0
chr4	9348892	9348893	ENSG00000231051	0	+	chr4	9502500	9507500	153608
chr4	47831027	47831028	ENSG00000282917	0	+	chr4	47832500	47837500	1473
chr4	47831027	47831028	ENSG00000282917	0	+	chr4	47832500	47837500	1473
chr4	47831027	47831028	ENSG00000282917	0	+	chr4	47832500	47837500	1473
chr4	47831027	47831028	ENSG00000282917	0	+	chr4	47832500	47837500	1473
chr4	149835487	149835488	ENSG00000293907	0	+	chr4	149890000	149897500	54513
chr5	73498407	73498408	ENSG00000145741	0	+	chr5	73532500	73540000	34093
chr5	73498407	73498408	ENSG00000145741	0	+	chr5	73532500	73540000	34093
chr5	90389362	90389363	ENSG00000260871	0	-	chr5	90382500	90387500	1863
chr5	90389362	90389363	ENSG00000260871	0	-	chr5	90382500	90387500	1863
chr5	90389362	90389363	ENSG00000260871	0	-	chr5	90382500	90387500	1863
chr5	90389362	90389363	ENSG00000260871	0	-	chr5	90382500	90387500	1863
chr5	90389362	90389363	ENSG00000260871	0	-	chr5	90382500	90387500	1863
chr6	35452337	35452338	ENSG00000112039	0	+	chr6	35442500	35455000	0
chr6	35452337	35452338	ENSG00000112039	0	+	chr6	35442500	35455000	0
chr6	35452337	35452338	ENSG00000112039	0	+	chr6	35442500	35455000	0
chr6	35452337	35452338	ENSG00000112039	0	+	chr6	35442500	35455000	0
chr6	99082448	99082449	ENSG00000271042	0	+	chr6	99112500	99117500	30052
chr6	99082448	99082449	ENSG00000271042	0	+	chr6	99112500	99117500	30052
chr6	137903607	137903608	ENSG00000287393	0	-	chr6	137860000	137877500	26108
chr6	137903607	137903608	ENSG00000287393	0	-	chr6	137860000	137877500	26108
chr6	137903607	137903608	ENSG00000287393	0	-	chr6	137860000	137877500	26108
chr6	166229333	166229334	ENSG00000280991	0	+	chr6	166262500	166267500	33167
chr6	167825486	167825487	ENSG00000303475	0	+	chr6	167825000	167830000	0
chr7	30938668	30938669	ENSG00000106128	0	+	chr7	30972500	30977500	33832
chr7	75395062	75395063	ENSG00000178809	0	+	chr7	75642500	75647500	247438
chr7	75395062	75395063	ENSG00000178809	0	+	chr7	75642500	75647500	247438
chr7	125033452	125033453	ENSG00000186676	0	+	chr7	125060000	125067500	26548
chr7	125033452	125033453	ENSG00000186676	0	+	chr7	125060000	125067500	26548
chr7	125033452	125033453	ENSG00000186676	0	+	chr7	125060000	125067500	26548
chr7	151085830	151085831	ENSG00000133612	0	+	chr7	151120000	151130000	34170
chr7	151085830	151085831	ENSG00000133612	0	+	chr7	151120000	151130000	34170
chr7	151085830	151085831	ENSG00000133612	0	+	chr7	151120000	151130000	34170
chr7	151085830	151085831	ENSG00000133612	0	+	chr7	151120000	151130000	34170
chr7	151085830	151085831	ENSG00000133612	0	+	chr7	151120000	151130000	34170
chr8	62164817	62164818	ENSG00000308421	0	-	chr8	62162500	62167500	0
chr8	62164817	62164818	ENSG00000308421	0	-	chr8	62162500	62167500	0
chr8	62164817	62164818	ENSG00000308421	0	-	chr8	62162500	62167500	0
chr9	23955759	23955760	ENSG00000277608	0	+	chr9	24242500	24247500	286741
chr9	23955759	23955760	ENSG00000277608	0	+	chr9	24242500	24247500	286741
chr9	23955759	23955760	ENSG00000277608	0	+	chr9	24242500	24247500	286741
chr9	88389294	88389295	ENSG00000287769	0	-	chr9	88390000	88395000	706
chr9	112175296	112175297	ENSG00000106868	0	-	chr9	112160000	112175000	297
chr9	112175296	112175297	ENSG00000106868	0	-	chr9	112160000	112175000	297
chr9	112175296	112175297	ENSG00000106868	0	-	chr9	112160000	112175000	297
chr9	112175296	112175297	ENSG00000106868	0	-	chr9	112160000	112175000	297
chr9	133302469	133302470	ENSG00000201843	0	+	chr9	133302500	133307500	31
chrX	37847570	37847571	ENSG00000165169	0	-	chrX	37820000	37830000	17571
chrX	37847570	37847571	ENSG00000165169	0	-	chrX	37820000	37830000	17571
chrX	37847570	37847571	ENSG00000165169	0	-	chrX	37820000	37830000	17571
chrX	37847570	37847571	ENSG00000165169	0	-	chrX	37820000	37830000	17571
chrX	66076346	66076347	ENSG00000237294	0	-	chrX	66022500	66027500	48847
chrX	66076346	66076347	ENSG00000237294	0	-	chrX	66022500	66027500	48847
chrX	66076346	66076347	ENSG00000237294	0	-	chrX	66022500	66027500	48847
chrX	95679626	95679627	ENSG00000235425	0	-	chrX	96772500	96777500	1092874
