chr20	63708024	63708025	ENSG00000101246	0	-	chr20	62792500	62797500	910525
chr21	32377321	32377322	ENSG00000200792	0	-	chr21	32402500	32410000	25179
chr3	37862434	37862435	ENSG00000290076	0	+	chr3	37852500	37870000	0
chr3	156825480	156825481	ENSG00000197980	0	+	chr3	156822500	156827500	0
chr4	73740518	73740519	ENSG00000169429	0	+	chr4	73742500	73747500	1982
chr4	103559276	103559277	ENSG00000250920	0	-	chr4	103535000	103540000	19277
chr4	105552619	105552620	ENSG00000236699	0	+	chr4	105522500	105527500	25120
chr4	183505057	183505058	ENSG00000168556	0	+	chr4	183465000	183480000	25058
chr5	473235	473236	ENSG00000225138	0	+	chr5	430000	437500	35736
chr5	34244860	34244861	ENSG00000290548	0	-	chr5	34240000	34250000	0
chr5	139276179	139276180	ENSG00000252213	0	+	chr5	139262500	139267500	8680
chr5	139278780	139278781	ENSG00000200959	0	+	chr5	139262500	139267500	11281
chr5	141636949	141636950	ENSG00000164620	0	+	chr5	141660000	141667500	23051
chr5	173020727	173020728	ENSG00000212402	0	+	chr5	173050000	173055000	29273
chr6	29633975	29633976	ENSG00000204681	0	-	chr6	29640000	29645000	6025
chr6	79537457	79537458	ENSG00000135338	0	-	chr6	79540000	79545000	2543
chr6	92723828	92723829	ENSG00000220908	0	-	chr6	92772500	92777500	48672
chr6	135181307	135181308	ENSG00000118513	0	+	chr6	135142500	135147500	33808
chr7	1459469	1459470	ENSG00000164877	0	-	chr7	1412500	1417500	41970
chr7	98881649	98881650	ENSG00000266019	0	+	chr7	98840000	98847500	34150
chr8	51899185	51899186	ENSG00000168300	0	-	chr8	51852500	51857500	41686
chr8	94896677	94896678	ENSG00000175305	0	-	chr8	94892500	94897500	0
chr8	144107725	144107726	ENSG00000179698	0	+	chr8	144122500	144127500	14775
chr8	144466042	144466043	ENSG00000167702	0	+	chr8	144522500	144527500	56458
chr8	144477968	144477969	ENSG00000160972	0	+	chr8	144522500	144527500	44532
chr9	35690055	35690056	ENSG00000198467	0	-	chr9	35662500	35667500	22556
chr9	83921464	83921465	ENSG00000165115	0	-	chr9	83910000	83917500	3965
chr9	136850942	136850943	ENSG00000177943	0	+	chr9	136782500	136787500	63443
