#dvsd	True
#one	False
#<chr>	
#<start>	
#<end>	
#<hic0>	/usr/users/papantonis1/aman/microc_data/nadine_macro/ctrl-MNase-R1-filtered.mcool
#<hic1>	/usr/users/papantonis1/aman/microc_data/nadine_macro/RBP1-MNase-R1-filtered.mcool
#--min_nbin	10
#--oprefix	
#--oprefixFig	dfd_res_fig
#--sep	"	"
#--ofile	/usr/users/papantonis1/aman/microc_project/loop_calling_premade_hic/dfd_dvsd_mult_res.txt
#--chrn	ALL
#--ncore	32
#--reso	10000
#--hicnorm	KR
#--f	0.5
#--filter	false
#multiple	True
#<bed>	/usr/users/papantonis1/RobusTAD/final_tad_ctrl_hq.bed
#visualization	False
#adjustment	False
#<method>	
#<input>	
#<output>	
chr1	44215000	44320000	chr1:44215000-44320000	-2.027718351388801	0.7334090948412498	11.0
chr1	64505000	64670000	chr1:64505000-64670000	-0.07360883070375311	0.18181991368704054	17.0
chr1	111505000	111700000	chr1:111505000-111700000	-0.35023015965849275	0.24024306555140473	20.0
chr1	48880000	50065000	chr1:48880000-50065000			118.0
chr1	48880000	50330000	chr1:48880000-50330000	2.354431591572105	0.005642500133722139	145.0
chr1	110625000	110780000	chr1:110625000-110780000	0.34833349531181135	0.113114000827931	16.0
chr1	61240000	61335000	chr1:61240000-61335000			
chr1	26695000	26785000	chr1:26695000-26785000			
chr1	111770000	112365000	chr1:111770000-112365000	0.47279927462278	0.09724765088146592	59.0
chr1	113815000	113965000	chr1:113815000-113965000	-0.7894072124154313	0.35403991103603094	15.0
chr1	111505000	111765000	chr1:111505000-111765000	-1.0740714516813465	0.4389140901541271	26.0
chr1	35450000	35550000	chr1:35450000-35550000	-1.5417700192569295	0.5870189565725307	10.0
chr1	88995000	89370000	chr1:88995000-89370000	-1.752802282585815	0.6528708280110191	38.0
chr1	207085000	207240000	chr1:207085000-207240000	-1.3956614353310517	0.5404907185746711	16.0
chr1	39415000	39570000	chr1:39415000-39570000	-0.8302856559259449	0.3657826435820708	16.0
chr1	192810000	193040000	chr1:192810000-193040000	-0.6530728689365596	0.31617671166731987	23.0
chr1	224930000	225305000	chr1:224930000-225305000	-1.5978609067923015	0.6047387831375465	37.0
chr1	174750000	174995000	chr1:174750000-174995000	-1.2418969569166936	0.4915201324430436	24.0
chr1	6345000	6695000	chr1:6345000-6695000			35.0
chr1	27100000	27285000	chr1:27100000-27285000	-2.1224219313589905	0.7591575995737542	18.0
chr1	149960000	150060000	chr1:149960000-150060000	-1.595061489881471	0.6038574649632431	10.0
chr1	204565000	204805000	chr1:204565000-204805000	-0.5376319944642945	0.28582927923279655	24.0
chr1	175030000	175145000	chr1:175030000-175145000	-1.9375311999667963	0.7078520294217374	11.0
chr1	67855000	68060000	chr1:67855000-68060000	-1.39027674246357	0.5387713555175571	21.0
chr1	152870000	153185000	chr1:152870000-153185000	-1.4569205206557558	0.5600380569863783	31.0
chr1	108645000	108745000	chr1:108645000-108745000	-0.18180211631575713	0.20338788112706163	10.0
chr1	241895000	242015000	chr1:241895000-242015000	0.19871722858111338	0.13474994533713613	12.0
chr1	45390000	45485000	chr1:45390000-45485000			
chr1	25895000	25995000	chr1:25895000-25995000	-1.1416122983623458	0.45992442187814275	10.0
chr1	31435000	31540000	chr1:31435000-31540000	-1.5491388830577295	0.5893533095869793	11.0
chr1	68120000	68230000	chr1:68120000-68230000	-1.6238443718840208	0.6129042903368662	11.0
chr1	68120000	68285000	chr1:68120000-68285000	-1.5385678871055353	0.5860040619510908	16.0
chr1	67525000	67680000	chr1:67525000-67680000	0.2538701103101312	0.12643792696313838	16.0
chr1	169370000	169545000	chr1:169370000-169545000	-1.1966636075510886	0.47721972624783104	17.0
chr1	39095000	39185000	chr1:39095000-39185000			
chr1	41920000	42025000	chr1:41920000-42025000	-1.6454860000733729	0.6196795453213313	10.0
chr1	219185000	219320000	chr1:219185000-219320000	-1.2851959887133617	0.5052686222770006	14.0
chr1	76155000	77120000	chr1:76155000-77120000	-0.6528679403092429	0.3161214134473065	97.0
chr1	150235000	150360000	chr1:150235000-150360000	-1.5899662997959592	0.6022523788872303	13.0
chr1	212670000	212785000	chr1:212670000-212785000	-1.5294948271541593	0.5831267319893363	11.0
chr1	227490000	227720000	chr1:227490000-227720000	-1.545607754535296	0.5882348920506792	23.0
chr1	207700000	207800000	chr1:207700000-207800000	-0.07895109676602928	0.182846068594001	10.0
chr1	208360000	208645000	chr1:208360000-208645000	0.7094819260971686	0.07197280429041064	28.0
chr1	203030000	203215000	chr1:203030000-203215000	-0.5594410087199151	0.29143552038883536	18.0
chr1	203030000	203265000	chr1:203030000-203265000	-1.0415044623150398	0.4288808857297882	23.0
chr1	151740000	151835000	chr1:151740000-151835000			
chr1	112955000	113050000	chr1:112955000-113050000	-2.0801930198415786	0.7478213629381416	10.0
chr1	42335000	42455000	chr1:42335000-42455000	-1.9622175663987242	0.7149411070274028	12.0
chr1	55725000	55895000	chr1:55725000-55895000	-2.0165171833384927	0.7302876764724224	17.0
chr1	179375000	179595000	chr1:179375000-179595000	2.2754610324273044	0.006484594416457101	22.0
chr1	53485000	53680000	chr1:53485000-53680000	-2.021291366314773	0.7316201042331876	20.0
chr1	192470000	192605000	chr1:192470000-192605000	1.1323866322144698	0.04026860508840757	13.0
chr1	119140000	119270000	chr1:119140000-119270000	-0.842526303680594	0.3693317494021362	13.0
chr1	208250000	208360000	chr1:208250000-208360000	-0.46754716172731564	0.2682320740779487	11.0
chr1	178300000	178530000	chr1:178300000-178530000	-1.6235058163324936	0.6127980896737868	23.0
chr1	44835000	45005000	chr1:44835000-45005000	0.18085258500669865	0.13752838180262106	17.0
chr1	117530000	117755000	chr1:117530000-117755000	-1.204929313467341	0.47982714324263676	22.0
chr1	62835000	63435000	chr1:62835000-63435000	-2.0007514416114924	0.7258673745063662	60.0
chr1	162845000	163170000	chr1:162845000-163170000	3.25139331000847	0.0010422163515786398	33.0
chr1	68120000	68340000	chr1:68120000-68340000	-1.4868331953986407	0.5695671180582775	22.0
chr1	24745000	24840000	chr1:24745000-24840000	-0.5162099739633956	0.2803827307313347	10.0
chr1	98325000	98465000	chr1:98325000-98465000	-1.294791728909655	0.50832148088427	14.0
chr1	59575000	59690000	chr1:59575000-59690000	-0.8159000511090265	0.3616308495984435	12.0
chr1	22135000	22275000	chr1:22135000-22275000	-0.8510082247930044	0.37179968505586025	14.0
chr1	40430000	40525000	chr1:40430000-40525000			
chr1	236605000	236790000	chr1:236605000-236790000	-0.9840706641662812	0.4113635263525659	19.0
chr1	64005000	64130000	chr1:64005000-64130000	-1.4483818722862014	0.5573150078686003	13.0
chr1	92845000	92995000	chr1:92845000-92995000	-1.5657228314936638	0.5946005202363982	15.0
chr1	115605000	115705000	chr1:115605000-115705000			
chr1	150460000	150555000	chr1:150460000-150555000			
chr1	37865000	37985000	chr1:37865000-37985000	-0.7434295559485479	0.3410397306566558	12.0
chr1	201560000	201695000	chr1:201560000-201695000	-1.5245453503914588	0.5815560901419539	13.0
chr1	165825000	165920000	chr1:165825000-165920000	-0.48059140846397513	0.2714587877282335	10.0
chr1	176380000	176550000	chr1:176380000-176550000	-2.1972440819983903	0.7786311886255446	17.0
chr1	110510000	110615000	chr1:110510000-110615000	-0.9384265689054463	0.39762106739067016	10.0
chr1	246495000	246615000	chr1:246495000-246615000	-0.7924352459032263	0.3549039053866039	12.0
chr1	56585000	56705000	chr1:56585000-56705000	0.1971974246194218	0.1349847819592297	12.0
chr1	160835000	160945000	chr1:160835000-160945000			
chr1	13970000	14090000	chr1:13970000-14090000	-0.15388820429074762	0.19766540488191753	12.0
chr1	64260000	64670000	chr1:64260000-64670000	-0.13456431861679483	0.1937678395224458	41.0
chr1	150070000	150185000	chr1:150070000-150185000	-0.01781685529642426	0.1713411991914663	11.0
chr1	149960000	150185000	chr1:149960000-150185000	-0.605075045128	0.3033587358857849	22.0
chr1	7550000	7645000	chr1:7550000-7645000			
chr1	218340000	218450000	chr1:218340000-218450000	-0.9523950481369848	0.40180812239815333	11.0
chr1	86520000	86675000	chr1:86520000-86675000	-1.5643144333597547	0.5941553251327738	15.0
chr1	47570000	47720000	chr1:47570000-47720000	-1.820221392161546	0.6732974445331622	15.0
chr1	220295000	220525000	chr1:220295000-220525000			
chr1	115170000	115465000	chr1:115170000-115465000	0.4396006212089496	0.10129749437566526	29.0
chr1	18680000	18815000	chr1:18680000-18815000	-0.8898490929859348	0.3831864815041025	13.0
chr1	210475000	210570000	chr1:210475000-210570000	-1.203441993635451	0.47935782860981446	10.0
chr1	236100000	236275000	chr1:236100000-236275000	-0.5656599585408939	0.2930449461999258	17.0
chr1	43765000	43930000	chr1:43765000-43930000	-0.6913780871491794	0.3266030391937539	17.0
chr1	43765000	43975000	chr1:43765000-43975000	-0.18640676549003488	0.20434284664286684	21.0
chr1	43765000	44045000	chr1:43765000-44045000	-1.2283975354463421	0.487244919634351	28.0
chr1	202350000	202455000	chr1:202350000-202455000	-1.3170206516338003	0.5154005849953617	10.0
chr1	171645000	171780000	chr1:171645000-171780000	-0.026780394321525323	0.17299515953939015	14.0
chr1	29235000	29335000	chr1:29235000-29335000	-1.9554320165106747	0.7129991550390202	10.0
chr1	27725000	27825000	chr1:27725000-27825000	-0.3906573755258944	0.2496772064711228	10.0
chr1	27670000	27825000	chr1:27670000-27825000	-1.1525669917883745	0.4633553677808461	15.0
chr1	204990000	205120000	chr1:204990000-205120000	-1.5977338616754346	0.604698793849799	13.0
chr1	224505000	224640000	chr1:224505000-224640000	-1.5957022927187563	0.6040592349046741	14.0
chr1	88735000	88870000	chr1:88735000-88870000	-0.6927873994415875	0.3269898484258392	14.0
chr1	45890000	45995000	chr1:45890000-45995000	-0.5768063639850414	0.29594203978802447	10.0
chr1	92040000	92295000	chr1:92040000-92295000	-0.1819561818705273	0.2034197829539034	25.0
chr1	19985000	20090000	chr1:19985000-20090000	-0.7405595789430783	0.3402356548632859	11.0
chr1	45015000	45295000	chr1:45015000-45295000	-1.9357806995592564	0.707346802168416	28.0
chr1	169600000	169705000	chr1:169600000-169705000	-1.0591348053945322	0.4343043826852432	10.0
chr1	147505000	147595000	chr1:147505000-147595000			
chr1	99180000	99475000	chr1:99180000-99475000	-2.417131452240944	0.8309291729257882	29.0
chr1	99480000	99725000	chr1:99480000-99725000	-1.3983723046304293	0.5413563167395372	24.0
chr1	229065000	229225000	chr1:229065000-229225000	-1.207180344700806	0.48053763158162544	16.0
chr1	228840000	229225000	chr1:228840000-229225000	0.6311711142830239	0.07966407432869771	38.0
chr1	51295000	51515000	chr1:51295000-51515000	0.5780663991775215	0.08524975152385039	22.0
chr1	231240000	231335000	chr1:231240000-231335000			
chr1	55375000	55500000	chr1:55375000-55500000	-1.5864806305891686	0.6011534719847832	13.0
chr1	234375000	234475000	chr1:234375000-234475000	-1.8923919245375074	0.6947188494610386	10.0
chr1	175760000	176070000	chr1:175760000-176070000	0.17928867239064664	0.13777356551986253	31.0
chr1	37450000	37550000	chr1:37450000-37550000	-1.505838674498336	0.5756134280580203	10.0
chr1	99850000	99965000	chr1:99850000-99965000	-1.4572719015806257	0.5601501107555553	11.0
chr1	247655000	248400000	chr1:247655000-248400000	-2.44515743639261	0.8370319557332626	75.0
chr1	33370000	33470000	chr1:33370000-33470000	-1.6262411385162456	0.6136559342803249	10.0
chr1	169930000	170525000	chr1:169930000-170525000	0.7009582542221415	0.07277985871179915	59.0
chr1	91615000	91730000	chr1:91615000-91730000	-1.6755790597647156	0.6290597022439919	12.0
chr1	165255000	165365000	chr1:165255000-165365000	-0.4985088848732463	0.2759272457450953	11.0
chr1	51520000	51615000	chr1:51520000-51615000			
chr1	63775000	63915000	chr1:63775000-63915000	-1.9167936982184133	0.7018451263322649	14.0
chr1	234115000	234305000	chr1:234115000-234305000	-0.88509749851678	0.3817859809951877	19.0
chr1	245880000	246000000	chr1:245880000-246000000	-1.35384938383285	0.5271449814419051	12.0
chr1	236390000	236485000	chr1:236390000-236485000			
chr1	51880000	52025000	chr1:51880000-52025000	-0.2027860656834128	0.20776245568384932	14.0
chr1	153995000	154175000	chr1:153995000-154175000	4.2324415337985775	0.00013675174137450785	18.0
chr1	70655000	70930000	chr1:70655000-70930000	-2.5607084770883346	0.8607927549331997	28.0
chr1	12375000	12475000	chr1:12375000-12475000	-1.7005966774132353	0.6368165268542039	10.0
chr1	10865000	10965000	chr1:10865000-10965000	-2.0678765125110674	0.7444707965200084	10.0
chr1	116570000	116670000	chr1:116570000-116670000	-0.3991907328203415	0.25169693171594254	10.0
chr1	55375000	55895000	chr1:55375000-55895000	-3.1059513090695545	0.9424553706518438	52.0
chr1	231865000	232470000	chr1:231865000-232470000	-1.7907651385058143	0.6644185703175173	61.0
chr1	185315000	185695000	chr1:185315000-185695000	-2.296590937180608	0.8032059467748511	38.0
chr1	185170000	185695000	chr1:185170000-185695000	-0.8553594989985264	0.3730681826878117	52.0
chr1	175030000	175315000	chr1:175030000-175315000	-0.8659629598236046	0.3761671956336171	28.0
chr1	21070000	21190000	chr1:21070000-21190000	0.9294452548388125	0.053569863895235326	12.0
chr1	21025000	21190000	chr1:21025000-21190000	-0.6380846945688349	0.3121440856192832	17.0
chr1	193125000	194255000	chr1:193125000-194255000	-0.5288484260143764	0.28358883693956094	113.0
chr1	205810000	205910000	chr1:205810000-205910000	-1.255305685181159	0.4957720873083121	10.0
chr1	93915000	94020000	chr1:93915000-94020000			
chr1	221335000	221435000	chr1:221335000-221435000	-1.5432148037363274	0.5874767685681921	10.0
chr1	212070000	212280000	chr1:212070000-212280000	14.612117232773185	0.0	21.0
chr1	59300000	59560000	chr1:59300000-59560000	-2.2050008128303733	0.7806036046525038	26.0
chr1	19920000	20090000	chr1:19920000-20090000	-1.5513783071215559	0.5900624274358997	17.0
chr1	55285000	55895000	chr1:55285000-55895000	-2.5194815348874315	0.8525758963383417	61.0
chr1	84620000	84750000	chr1:84620000-84750000	-0.5933792982990556	0.30027800513104463	13.0
chr1	156145000	156335000	chr1:156145000-156335000	-1.3156548640731887	0.514965435983966	19.0
chr1	30405000	30710000	chr1:30405000-30710000	-0.7942084266092188	0.35541018985300443	31.0
chr1	43235000	43345000	chr1:43235000-43345000	-1.3593454158204887	0.5288981479158423	11.0
chr1	112615000	112710000	chr1:112615000-112710000	-0.2294143668165239	0.21340280394443845	10.0
chr1	33300000	33470000	chr1:33300000-33470000	-0.26597824297229333	0.2213107580902104	17.0
chr1	178540000	178760000	chr1:178540000-178760000	-1.6049442784796415	0.6069674395112495	22.0
chr1	178540000	179020000	chr1:178540000-179020000	-0.5834060268723017	0.29766462929287496	48.0
chr1	169155000	169360000	chr1:169155000-169360000	-1.3857177049910168	0.5373159702618928	21.0
chr1	169115000	169360000	chr1:169115000-169360000	-1.806868750708685	0.6692818520350625	25.0
chr1	214210000	214325000	chr1:214210000-214325000	-0.9145542639144599	0.39050139421469854	11.0
chr1	44375000	44590000	chr1:44375000-44590000	-0.07838878896861783	0.18273787540317332	22.0
chr1	176895000	177770000	chr1:176895000-177770000	-1.5094908900261785	0.5767742066922598	88.0
chr1	165390000	165590000	chr1:165390000-165590000	-1.1039638038896955	0.4481817255927638	20.0
chr1	198935000	199110000	chr1:198935000-199110000	-1.8218857332313594	0.673796803298408	18.0
chr1	198770000	199110000	chr1:198770000-199110000	-0.7259005120965165	0.3361442161044589	34.0
chr1	54120000	54400000	chr1:54120000-54400000	-1.1377157804629616	0.45870569197697586	28.0
chr1	46875000	46990000	chr1:46875000-46990000	-1.7558734989175386	0.6538092725264883	12.0
chr1	61140000	61235000	chr1:61140000-61235000			
chr1	116375000	116495000	chr1:116375000-116495000	-2.291000351299502	0.801863752771795	12.0
chr1	26600000	26785000	chr1:26600000-26785000	0.9050165691844441	0.05539670508936401	18.0
chr1	66295000	66440000	chr1:66295000-66440000	-1.8941157123492696	0.6952242350666771	15.0
chr1	206985000	207075000	chr1:206985000-207075000			
chr1	12660000	12770000	chr1:12660000-12770000	-1.7779806931333983	0.6605428067952358	11.0
chr1	19660000	19755000	chr1:19660000-19755000			
chr1	38030000	38830000	chr1:38030000-38830000	0.18156439227328333	0.13741691024431857	80.0
chr1	41665000	41800000	chr1:41665000-41800000	5.510762895275132	6.944306734757433e-06	14.0
chr1	41575000	41800000	chr1:41575000-41800000	-0.46208975276860326	0.2668891734685209	23.0
chr1	17130000	17230000	chr1:17130000-17230000	-1.5358359787318263	0.5851379519623701	10.0
chr1	28090000	28230000	chr1:28090000-28230000	-0.06505023873603112	0.18018441274098462	14.0
chr1	169930000	170930000	chr1:169930000-170930000	-0.8527080236393867	0.37229501386762875	100.0
chr1	244275000	244445000	chr1:244275000-244445000	-0.46005604574986114	0.26638975566065215	17.0
chr1	11050000	11255000	chr1:11050000-11255000	1.3950525638985607	0.027335099971458332	20.0
chr1	33220000	33470000	chr1:33220000-33470000	-1.1581810376628894	0.46511540588694833	25.0
chr1	178095000	178230000	chr1:178095000-178230000			
chr1	208250000	208645000	chr1:208250000-208645000	0.07920267069359169	0.15415386320405655	39.0
chr1	208250000	209245000	chr1:208250000-209245000	0.7358000548357306	0.06952887380782957	99.0
chr1	91025000	91160000	chr1:91025000-91160000	-1.3490035559829143	0.5255990503017781	14.0
chr1	91285000	91395000	chr1:91285000-91395000	-1.7426551302844249	0.6497657761184987	11.0
chr1	231425000	231525000	chr1:231425000-231525000	-1.8277811292887614	0.6755636952273765	10.0
chr1	172535000	172725000	chr1:172535000-172725000	-0.3732247828558962	0.24558172930429467	19.0
chr1	60495000	60635000	chr1:60495000-60635000	-2.2836767178885737	0.8000970343171271	14.0
chr1	182840000	182950000	chr1:182840000-182950000	-1.8576129755840154	0.6844570190767889	11.0
chr1	37690000	37790000	chr1:37690000-37790000	-1.0926260025393113	0.44466056747122207	10.0
chr1	9295000	9490000	chr1:9295000-9490000	0.08611114042926009	0.1529793485894997	20.0
chr1	9240000	9490000	chr1:9240000-9490000	-0.414643968322071	0.255380093416402	25.0
chr1	209570000	209685000	chr1:209570000-209685000	-0.6014311341703509	0.302397212107396	11.0
chr1	219700000	219805000	chr1:219700000-219805000	-2.491560359382673	0.8468471050682622	10.0
chr1	219570000	219805000	chr1:219570000-219805000	-1.595489568228344	0.6039922563709093	23.0
chr1	25820000	25995000	chr1:25820000-25995000	-0.8177021679413661	0.3621498121904325	17.0
chr1	204210000	204360000	chr1:204210000-204360000	-0.6509230995338086	0.31559684363217555	15.0
chr1	204155000	204360000	chr1:204155000-204360000	-1.4543471325844042	0.5592173693174056	21.0
chr1	224645000	224845000	chr1:224645000-224845000	-1.0463755301956503	0.4303774464466663	20.0
chr1	224505000	224845000	chr1:224505000-224845000	-0.06944762872632591	0.18102341572134018	34.0
chr1	55900000	56405000	chr1:55900000-56405000	-1.1524057985876393	0.46330485178348013	50.0
chr1	219830000	219955000	chr1:219830000-219955000	-1.676475475901045	0.6293382346328791	12.0
chr1	224355000	224460000	chr1:224355000-224460000	-2.0308157401964184	0.7342694910868857	11.0
chr1	227450000	227720000	chr1:227450000-227720000	-0.9263888254192549	0.3940244294927717	27.0
chr1	164795000	165075000	chr1:164795000-165075000	-1.7613401507400148	0.6554777974385673	28.0
chr1	246930000	247075000	chr1:246930000-247075000	-0.4850037427175743	0.2725553269654639	14.0
chr1	241155000	241255000	chr1:241155000-241255000	-1.5699427441480953	0.595933913937053	10.0
chr1	235870000	235965000	chr1:235870000-235965000			
chr1	235785000	235965000	chr1:235785000-235965000	-0.6391740164349577	0.31243631737584876	18.0
chr1	116570000	116730000	chr1:116570000-116730000	0.6524320331414933	0.07751338890077164	16.0
chr1	110205000	110310000	chr1:110205000-110310000	-0.0635146728580615	0.17989205107989514	11.0
chr1	66500000	66720000	chr1:66500000-66720000			
chr1	240025000	240185000	chr1:240025000-240185000	-2.027191227062697	0.7332625587503676	16.0
chr1	247375000	247490000	chr1:247375000-247490000	1.483922720552401	0.023869464462564105	12.0
chr1	247375000	247580000	chr1:247375000-247580000	-1.8802450127946886	0.6911481645952064	21.0
chr1	28785000	28875000	chr1:28785000-28875000			
chr1	182145000	182300000	chr1:182145000-182300000	-1.3217751202412795	0.5169158115407726	16.0
chr1	202010000	202115000	chr1:202010000-202115000	-1.6479300762919895	0.6204433892880898	10.0
chr1	201895000	202115000	chr1:201895000-202115000			
chr1	95120000	95230000	chr1:95120000-95230000	-1.5564284887134543	0.5916610198768535	11.0
chr1	207405000	207525000	chr1:207405000-207525000	-0.469489844113669	0.26871111207742115	12.0
chr1	89635000	89760000	chr1:89635000-89760000	-2.126827675518273	0.7603262280655227	13.0
chr1	117125000	117275000	chr1:117125000-117275000	-0.6044581816513545	0.3031958495270045	15.0
chr1	214655000	215515000	chr1:214655000-215515000	-3.561771770715019	0.9774108499931925	86.0
chr1	19920000	20150000	chr1:19920000-20150000	-1.6803051738901227	0.6305277688058111	23.0
chr1	167820000	167930000	chr1:167820000-167930000	-1.3186668908654413	0.5159251498146961	11.0
chr1	87330000	87450000	chr1:87330000-87450000	-1.2078024788440243	0.48073404175423284	12.0
chr1	109985000	110115000	chr1:109985000-110115000	-0.3630028401719883	0.24320017057575893	13.0
chr1	13460000	13660000	chr1:13460000-13660000	-1.004987874191906	0.417715949622647	20.0
chr1	44835000	45295000	chr1:44835000-45295000			46.0
chr1	78005000	78105000	chr1:78005000-78105000	-2.880641513634123	0.9146477027354224	10.0
chr1	177785000	177910000	chr1:177785000-177910000	-0.5415988434692138	0.28684438268469814	13.0
chr1	36150000	36295000	chr1:36150000-36295000	0.8326378897619662	0.06111656557957146	14.0
chr1	36150000	36460000	chr1:36150000-36460000			31.0
chr1	30925000	31060000	chr1:30925000-31060000	0.7975381476669237	0.06406236869938797	14.0
chr1	64260000	64740000	chr1:64260000-64740000	-0.8838109711249819	0.38140718119696093	48.0
chr1	154560000	154665000	chr1:154560000-154665000	-1.278484641725496	0.5031342176680083	10.0
chr1	58785000	58900000	chr1:58785000-58900000	-1.5161166284733416	0.578879535408204	12.0
chr1	24685000	24840000	chr1:24685000-24840000	-1.9765827874827167	0.7190347359332931	16.0
chr1	61740000	61850000	chr1:61740000-61850000	-1.792604935943459	0.6649752073917624	11.0
chr1	61670000	61850000	chr1:61670000-61850000	-1.2716873118113585	0.5009740625704477	18.0
chr1	84000000	84125000	chr1:84000000-84125000			
chr1	37810000	37985000	chr1:37810000-37985000	-1.6330771946164215	0.6157977041113922	17.0
chr1	54815000	54940000	chr1:54815000-54940000	-1.2582353906564392	0.496701848980901	13.0
chr1	203340000	203445000	chr1:203340000-203445000	1.2706127004610672	0.032924193569886406	10.0
chr1	203340000	203485000	chr1:203340000-203485000	-2.067593339593801	0.7443935071012355	14.0
chr1	203270000	203485000	chr1:203270000-203485000	0.130618821052268	0.1455698147067227	21.0
chr1	22135000	22410000	chr1:22135000-22410000	-1.4306677586197645	0.551664093998748	28.0
chr1	160725000	160830000	chr1:160725000-160830000	-1.73557956686066	0.6475957843207178	11.0
chr1	160725000	160945000	chr1:160725000-160945000	-1.6664966419100093	0.6262344314367407	22.0
chr1	160675000	160945000	chr1:160675000-160945000	0.08286335920792308	0.15353074259777522	27.0
chr1	109275000	109395000	chr1:109275000-109395000	-0.5254991750688576	0.282737180043531	12.0
chr1	45690000	45800000	chr1:45690000-45800000	-0.5884034279454081	0.2989724741468359	11.0
chr1	246930000	247205000	chr1:246930000-247205000			27.0
chr1	25110000	25205000	chr1:25110000-25205000			
chr1	88995000	89450000	chr1:88995000-89450000	-1.8207200463772364	0.6734470845163907	46.0
chr1	205530000	205655000	chr1:205530000-205655000	-0.6910533883860723	0.32651394977742987	12.0
chr1	230795000	230975000	chr1:230795000-230975000	-1.9164601104722143	0.7017481081869303	18.0
chr1	162055000	162210000	chr1:162055000-162210000	-1.2976135575192567	0.509219405228424	16.0
chr1	26790000	26885000	chr1:26790000-26885000			
chr1	246495000	246685000	chr1:246495000-246685000	-1.6234903877989615	0.6127932497813494	19.0
chr1	40855000	40945000	chr1:40855000-40945000			
chr1	26170000	26410000	chr1:26170000-26410000	0.5888034560714295	0.08409579247526722	24.0
chr1	91930000	92295000	chr1:91930000-92295000	-0.6642177436290272	0.31919220331056164	36.0
chr1	36090000	36460000	chr1:36090000-36460000	-1.8090753565902495	0.6699465845513789	37.0
chr1	113145000	113300000	chr1:113145000-113300000	0.03284899952119002	0.16220267202028815	16.0
